Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,OrderId,TradeId,Time
USDT,COINBUSDT,TRADE,BUY,457.50000000000000000000,0.00000000000000000000,2.52670000000000000000,0.00000000000000000000,-0.63578089000000000000,-7.04550000000000000000,-7.68128089000000000000,1273.16008326000000000000,CLOSE,82d8d621-e1e6-8773-57b4-81bee52efdf5,4d494d0e-2d44-609a-1854-1b703968e188,2026-01-13 11:00:00.938
USDT,COINBUSDT,SETTLEMENT,SELL,0.00000000000000000000,-457.50000000000000000000,2.51127664000000000000,-0.00377079000000000000,0.00000000000000000000,0.00000000000000000000,-0.00377079000000000000,1281.47327001000000000000,SETTLEMENT,2cec13e9-9bd7-d026-b9ea-d8e76b2d879d,18fa01a3-c832-e5ee-6a9e-1b3a0cb0d03e,2026-01-13 08:00:00.250
USDT,COINBUSDT,TRADE,SELL,457.50000000000000000000,-457.50000000000000000000,2.51130000000000000000,0.00000000000000000000,-0.63190586000000000000,0.00000000000000000000,-0.63190586000000000000,1280.84136415000000000000,OPEN,2d315ab6-c563-6b90-4cdb-a6cc03ac046a,69923f9d-af6d-3663-e882-51f301a619eb,2026-01-13 03:00:00.109
USDT,COINCUSDT,TRADE,SELL,6111.00000000000000000000,0.00000000000000000000,0.38999000000000000000,0.00000000000000000000,-1.31077589000000000000,-62.02665000000000000000,-63.33742589000000000000,1281.47704080000000000000,CLOSE,4efa7b99-5ed0-b1fb-5bf2-315db7e33a33,481f939b-39df-701b-740d-a5825821ee84,2026-01-12 14:00:00.886
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,6111.00000000000000000000,0.40013716000000000000,-0.22504270000000000000,0.00000000000000000000,0.00000000000000000000,-0.22504270000000000000,1346.15935724000000000000,SETTLEMENT,9c8bca97-2d54-844c-b894-86125b83dfac,73dbd515-9f59-0a45-44a7-fcbea4d159c2,2026-01-12 08:00:00.186
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,6111.00000000000000000000,0.40013716000000000000,0.05724093000000000000,0.00000000000000000000,0.00000000000000000000,0.05724093000000000000,1346.38439994000000000000,SETTLEMENT,978263d6-414a-a2c0-4842-b79a5448937e,891f3059-26e9-6f18-957d-5c6afd731641,2026-01-12 00:00:00.007
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,6111.00000000000000000000,0.40013716000000000000,-0.16236001000000000000,0.00000000000000000000,0.00000000000000000000,-0.16236001000000000000,1346.32715900000000000000,SETTLEMENT,be20b997-2966-41f4-1c51-ec5941b5951b,ed59eb9a-d77e-6d03-9fdc-e343e3784ab5,2026-01-11 16:00:00.745
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,6111.00000000000000000000,0.40013716000000000000,-0.28279697000000000000,0.00000000000000000000,0.00000000000000000000,-0.28279697000000000000,1346.48951901000000000000,SETTLEMENT,d56fafba-3771-ba04-2db4-596936c2646c,75a79fa4-b0f1-9303-af45-63cf22a42ab3,2026-01-11 08:00:00.088
USDT,COINCUSDT,TRADE,BUY,6111.00000000000000000000,6111.00000000000000000000,0.40014000000000000000,0.00000000000000000000,-1.34489055000000000000,0.00000000000000000000,-1.34489055000000000000,1344.81446669000000000000,OPEN,59874a29-1c13-2aab-0f11-254daf51231a,24d93c33-1af3-1815-a82e-4b81ca0e3763,2026-01-11 00:00:00.100
USDT,COINAUSDT,TRADE,BUY,4.87800000000000000000,0.00000000000000000000,100.64000000000000000000,0.00000000000000000000,-0.27000706000000000000,11.95110000000000000000,11.68109294000000000000,1346.77231598000000000000,CLOSE,c946ba9f-fc27-866a-6e34-883fb6bc8ac7,b4533f60-1ac9-220d-73d2-d7113ee1f921,2026-01-10 02:00:00.405
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-4.87800000000000000000,103.09100804000000000000,0.00888223000000000000,0.00000000000000000000,0.00000000000000000000,0.00888223000000000000,1335.36780320000000000000,SETTLEMENT,075dfea9-bb41-74d7-326c-6e95b0d72cef,e55d9076-c811-838e-e397-760c944f816c,2026-01-10 00:00:00.047
USDT,COINAUSDT,TRADE,SELL,4.87800000000000000000,-4.87800000000000000000,103.09000000000000000000,0.00000000000000000000,-0.27658016000000000000,0.00000000000000000000,-0.27658016000000000000,1335.09122304000000000000,OPEN,72ae4e62-4621-4d90-7d54-4ce2d140d97f,e509c110-efd6-cefa-d5d1-ee76609cb552,2026-01-09 20:00:00.073
USDT,COINCUSDT,TRADE,BUY,1206.00000000000000000000,0.00000000000000000000,0.40664000000000000000,0.00000000000000000000,-0.26972431000000000000,-13.50720000000000000000,-13.77692431000000000000,1335.35892097000000000000,CLOSE,57502bcc-9214-853b-e3e6-468f958afdbb,856d3f84-c0bb-1742-1960-3f967896e48e,2026-01-09 17:00:00.814
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-1206.00000000000000000000,0.39543662000000000000,0.03084751000000000000,0.00000000000000000000,0.00000000000000000000,0.03084751000000000000,1349.23122541000000000000,SETTLEMENT,7c49c553-cf17-7f83-e5aa-77b7ce12c64f,299ff3b4-5209-1dd9-d949-17172a7d418f,2026-01-09 16:00:00.632
USDT,COINCUSDT,SETTLEMENT,SELL,0.00000000000000000000,-1206.00000000000000000000,0.39543662000000000000,-0.01711182000000000000,0.00000000000000000000,0.00000000000000000000,-0.01711182000000000000,1349.20037790000000000000,SETTLEMENT,4aaf4fcb-f7f1-adc0-bab4-fd394055a05f,a22316ad-30b5-b4d3-54f7-f65b71d7b906,2026-01-09 08:00:00.510
USDT,COINCUSDT,TRADE,SELL,1206.00000000000000000000,-1206.00000000000000000000,0.39544000000000000000,0.00000000000000000000,-0.09538013000000000000,0.00000000000000000000,-0.09538013000000000000,1349.13584529000000000000,OPEN,2c133c09-fc4f-2c52-150c-888bc4ec45e8,c98f8000-390b-581f-b6c6-894e547ee315,2026-01-09 05:00:00.250
COINA,COINAUSDT,TRADE,SELL,-3.89100000000000000000,0.00000000000000000000,102.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-3.89100000000000000000,-3.89100000000000000000,413.57967225000000000000,--,2821686418150473332,2292183765092286846,2026-01-08 19:00:08.054
USDT,COINAUSDT,TRADE,SELL,399.83916000000000000000,0.00000000000000000000,102.76000000000000000000,0.00000000000000000000,-0.39983916000000000000,399.83916000000000000000,399.43932084000000000000,1497.31313328000000000000,--,2821686418150473332,2292183765092286846,2026-01-08 19:00:08.131
USDT,COINCUSDT,TRADE,SELL,2783.00000000000000000000,0.00000000000000000000,0.40212000000000000000,0.00000000000000000000,-0.61550498000000000000,-7.56976000000000000000,-8.18526498000000000000,1349.21748973000000000000,CLOSE,8004809a-e845-e601-856a-efbd6e824b18,97b7f579-c122-2961-1640-67d8c2d4f193,2026-01-08 03:00:00.214
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,2783.00000000000000000000,0.40484286000000000000,-0.13434447000000000000,0.00000000000000000000,0.00000000000000000000,-0.13434447000000000000,1357.62808865000000000000,SETTLEMENT,a84a99bd-97c6-c3c3-244d-2d6cb8cfc812,e6119d90-8b42-d2fb-6a0f-2bb928baca89,2026-01-08 00:00:00.508
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,2783.00000000000000000000,0.40484286000000000000,-0.00995283000000000000,0.00000000000000000000,0.00000000000000000000,-0.00995283000000000000,1357.76243312000000000000,SETTLEMENT,7ff6d82b-8620-fab2-e351-e1087f4a2d6c,378c72db-549b-12cf-1a93-462db87c4f56,2026-01-07 16:00:00.753
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,2783.00000000000000000000,0.40484286000000000000,-0.11793592000000000000,0.00000000000000000000,0.00000000000000000000,-0.11793592000000000000,1357.77238595000000000000,SETTLEMENT,81a07ec9-90a1-5545-f239-bda25c450e58,4b29400c-d6d4-6236-0b43-192b69f1fcd9,2026-01-07 08:00:00.943
USDT,COINCUSDT,SETTLEMENT,BUY,0.00000000000000000000,2783.00000000000000000000,0.40484286000000000000,-0.12769110000000000000,0.00000000000000000000,0.00000000000000000000,-0.12769110000000000000,1357.89032187000000000000,SETTLEMENT,a6cd5c7b-1e7c-b045-974a-986542b77088,09b88be0-1953-07b4-f918-a9dc6c41f2da,2026-01-07 00:00:00.289
USDT,COINCUSDT,TRADE,BUY,2783.00000000000000000000,2783.00000000000000000000,0.40484000000000000000,0.00000000000000000000,-0.22533394000000000000,0.00000000000000000000,-0.22533394000000000000,1357.40275470000000000000,OPEN,dc6557d0-ac63-d79f-5a91-bd0e437cd5ab,015c96f9-f6cb-77a8-95a7-60b9a3f7f382,2026-01-06 22:00:00.102
USDT,COINAUSDT,TRADE,BUY,20.35900000000000000000,0.00000000000000000000,101.95000000000000000000,0.00000000000000000000,-1.14158003000000000000,-27.28106000000000000000,-28.42264003000000000000,1358.01801296000000000000,CLOSE,86e4a812-c01b-39f6-7d87-4e02f90a0dfb,b2da130d-8b13-d2a3-c35b-10116506f34b,2026-01-06 10:00:00.025
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-20.35900000000000000000,100.60865914000000000000,0.12148360000000000000,0.00000000000000000000,0.00000000000000000000,0.12148360000000000000,1387.56722844000000000000,SETTLEMENT,6d68c69f-1515-7db5-53fe-0661f03ebf9c,5966365a-3faf-edc1-4a66-0aefda31a4ad,2026-01-06 08:00:00.082
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-20.35900000000000000000,100.60865914000000000000,-0.05178363000000000000,0.00000000000000000000,0.00000000000000000000,-0.05178363000000000000,1387.44574484000000000000,SETTLEMENT,e7b1a2e6-f3e2-5c2d-d218-588baff1b090,acd9636b-9050-fe31-19d7-5e1ee35e7431,2026-01-06 00:00:00.946
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-20.35900000000000000000,100.60865914000000000000,-0.06501710000000000000,0.00000000000000000000,0.00000000000000000000,-0.06501710000000000000,1387.49752846000000000000,SETTLEMENT,1a148c95-1085-3204-2603-044b265a5c02,126a9d99-a6c1-2ddf-d372-d426973c9cb2,2026-01-05 16:00:00.084
COINA,COINAUSDT,TRADE,SELL,-3.53000000000000000000,0.00000000000000000000,106.52000000000000000000,0.00000000000000000000,0.00000000000000000000,-3.53000000000000000000,-3.53000000000000000000,676.06431604000000000000,--,1711718461638064294,2235054993594688095,2026-01-05 14:06:01.505
USDT,COINAUSDT,TRADE,SELL,376.01560000000000000000,0.00000000000000000000,106.52000000000000000000,0.00000000000000000000,-0.37601560000000000000,376.01560000000000000000,375.63958440000000000000,2186.44851187000000000000,--,1711718461638064294,2235054993594688095,2026-01-05 14:06:01.412
USDT,COINAUSDT,TRADE,SELL,20.35900000000000000000,-20.35900000000000000000,100.61000000000000000000,0.00000000000000000000,-1.12657544000000000000,0.00000000000000000000,-1.12657544000000000000,1386.44065299000000000000,OPEN,edb7fd69-75bc-9122-03b2-ed043b768cfb,cad001c3-700e-0c2a-ad2c-4d56de2dfdc2,2026-01-05 10:00:00.111
USDT,COINAUSDT,TRADE,SELL,18.84100000000000000000,0.00000000000000000000,98.48000000000000000000,0.00000000000000000000,-1.02050392000000000000,-13.18870000000000000000,-14.20920392000000000000,1387.56254557000000000000,CLOSE,1e806eeb-5491-9a46-bb55-27a31e737ba4,855c95aa-2e29-ac10-5600-0f42a530b433,2026-01-04 21:00:00.501
USDT,COINAUSDT,TRADE,BUY,18.84100000000000000000,18.84100000000000000000,99.18000000000000000000,0.00000000000000000000,-1.02775771000000000000,0.00000000000000000000,-1.02775771000000000000,1401.77174949000000000000,OPEN,8a329cd5-8d16-ed64-9249-b8256f177202,bfbcfb26-815f-4265-da63-a0b178200bf2,2026-01-04 20:00:00.056
USDT,COINBUSDT,TRADE,BUY,715.10000000000000000000,0.00000000000000000000,2.55710000000000000000,0.00000000000000000000,-1.00572022000000000000,-47.55415000000000000000,-48.55987022000000000000,1402.79950720000000000000,CLOSE,487a4ceb-64e7-1de6-d9fd-70aa76eb806e,1351eae1-409d-25ba-c869-825a5d6d5e63,2026-01-04 10:00:00.024
USDT,COINBUSDT,SETTLEMENT,SELL,0.00000000000000000000,-715.10000000000000000000,2.49062911000000000000,0.04672838000000000000,0.00000000000000000000,0.00000000000000000000,0.04672838000000000000,1452.33894285000000000000,SETTLEMENT,52034fda-8203-00fe-af94-68269b4699ee,fb8b9184-e208-bc69-469e-912dd9274de8,2026-01-04 08:00:00.638
USDT,COINBUSDT,TRADE,SELL,715.10000000000000000000,-715.10000000000000000000,2.49060000000000000000,0.00000000000000000000,-0.97956543000000000000,0.00000000000000000000,-0.97956543000000000000,1451.35937741000000000000,OPEN,398fa231-0c8f-08a8-6c3e-9ccf64d227c7,2ce08fba-ae7f-1796-56cd-9dbee6890552,2026-01-04 07:00:00.452
USDT,COINAUSDT,TRADE,BUY,20.08100000000000000000,0.00000000000000000000,102.57000000000000000000,0.00000000000000000000,-1.13283949000000000000,-43.37496000000000000000,-44.50779949000000000000,1452.29221446000000000000,CLOSE,9308a7de-72cc-8929-1f77-cbde85cd7a80,1f12d24e-2ea0-817c-c94f-c1715d38c9ba,2026-01-03 11:00:00.758
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-20.08100000000000000000,100.41276743000000000000,-0.07064178000000000000,0.00000000000000000000,0.00000000000000000000,-0.07064178000000000000,1497.90899722000000000000,SETTLEMENT,e45b90d1-314d-c543-2b72-36a96f807b0e,bfa6b426-be78-fc31-1618-cced04e6f802,2026-01-03 08:00:00.156
USDT,COINAUSDT,SETTLEMENT,SELL,0.00000000000000000000,-20.08100000000000000000,100.41276743000000000000,0.15757105000000000000,0.00000000000000000000,0.00000000000000000000,0.15757105000000000000,1497.97963900000000000000,SETTLEMENT,ae8bbb19-0149-0992-b22d-2b17e44954bb,2e266172-a1b2-9df8-50bf-1f1207447fd3,2026-01-03 00:00:00.546
USDT,COINAUSDT,TRADE,SELL,20.08100000000000000000,-20.08100000000000000000,100.41000000000000000000,0.00000000000000000000,-1.10898327000000000000,0.00000000000000000000,-1.10898327000000000000,1496.80001396000000000000,OPEN,4bf649a2-0dfe-6b9f-059a-4778bb1753b7,6eaea20a-967b-b4da-bea4-fd4889e82d9f,2026-01-02 22:00:00.949
USDT,COINBUSDT,TRADE,BUY,308.50000000000000000000,0.00000000000000000000,2.48650000000000000000,0.00000000000000000000,-0.42189689000000000000,-1.63505000000000000000,-2.05694689000000000000,1497.82206795000000000000,CLOSE,f7e94f7f-3d26-b2ea-486f-ae3da9dc7ddf,d4bb2233-330a-6f36-bf8a-57998db1d638,2026-01-01 21:00:00.368
USDT,COINBUSDT,SETTLEMENT,SELL,0.00000000000000000000,-308.50000000000000000000,2.48119474000000000000,0.03686210000000000000,0.00000000000000000000,0.00000000000000000000,0.03686210000000000000,1500.03210488000000000000,SETTLEMENT,5a97e9ae-10b2-1311-d40f-6fc560855d05,ee5e6796-2b31-64f2-2b10-5a907059cf5b,2026-01-01 16:00:00.401
USDT,COINBUSDT,SETTLEMENT,SELL,0.00000000000000000000,-308.50000000000000000000,2.48119474000000000000,-0.00475723000000000000,0.00000000000000000000,0.00000000000000000000,-0.00475723000000000000,1499.99524277000000000000,SETTLEMENT,5473d9dd-e9b7-da15-b43b-707aec9f3f55,c539018c-7258-ae8b-ea6b-7f6c4420f437,2026-01-01 08:00:00.443
USDT,COINBUSDT,TRADE,SELL,308.50000000000000000000,-308.50000000000000000000,2.48120000000000000000,0.00000000000000000000,-0.15309004000000000000,0.00000000000000000000,-0.15309004000000000000,1499.87901484000000000000,OPEN,1285192b-8118-5394-5479-44c1f2586838,5d349d88-784b-96f6-872e-0a3c2313f682,2026-01-01 05:00:00.515
